sale_id,date,year,month,week,product_id,product_name,is_new_product,region,channel,units_sold,unit_price,revenue,cogs,gross_profit,sessions,new_customers
894,2025-03-16,2025,3,11,P003,Data Connector Plus,0,South,Online,15,147.21,2208.15,1020.15,1188.0,165,3
895,2025-03-16,2025,3,11,P001,Analytics Suite,0,East,Offline,8,485.97,3887.76,1747.44,2140.32,64,1
896,2025-03-16,2025,3,11,P002,Dashboard Pro,0,East,Offline,11,299.44,3293.84,1270.83,2023.01,132,2
897,2025-03-16,2025,3,11,P003,Data Connector Plus,0,East,Online,19,149.26,2835.94,1273.0,1562.94,247,5
898,2025-03-16,2025,3,11,P001,Analytics Suite,0,West,Offline,8,492.63,3941.04,1599.92,2341.12,80,1
899,2025-03-16,2025,3,11,P002,Dashboard Pro,0,West,Offline,11,306.66,3373.26,1457.17,1916.09,121,2
900,2025-03-16,2025,3,11,P003,Data Connector Plus,0,West,Offline,17,146.14,2484.38,1016.26,1468.12,221,3
901,2025-03-17,2025,3,12,P001,Analytics Suite,0,North,Offline,10,497.95,4979.5,2314.5,2665.0,130,2
902,2025-03-17,2025,3,12,P002,Dashboard Pro,0,North,Online,19,297.46,5651.74,2603.19,3048.55,228,3
903,2025-03-17,2025,3,12,P003,Data Connector Plus,0,North,Online,27,150.7,4068.9,1671.3,2397.6,216,6
904,2025-03-17,2025,3,12,P001,Analytics Suite,0,South,Offline,10,484.21,4842.1,2031.8,2810.3,100,2
905,2025-03-17,2025,3,12,P002,Dashboard Pro,0,South,Online,18,304.96,5489.28,2271.42,3217.86,252,4
906,2025-03-17,2025,3,12,P003,Data Connector Plus,0,South,Offline,29,151.66,4398.14,1739.71,2658.43,319,6
907,2025-03-17,2025,3,12,P001,Analytics Suite,0,East,Offline,12,510.85,6130.2,2583.24,3546.96,168,3
908,2025-03-17,2025,3,12,P002,Dashboard Pro,0,East,Offline,18,295.4,5317.2,2315.7,3001.5,180,3
909,2025-03-17,2025,3,12,P003,Data Connector Plus,0,East,Partner,27,147.5,3982.5,1654.29,2328.21,378,7
910,2025-03-17,2025,3,12,P001,Analytics Suite,0,West,Partner,10,484.96,4849.6,2101.9,2747.7,130,1
911,2025-03-17,2025,3,12,P002,Dashboard Pro,0,West,Online,17,293.39,4987.63,2270.18,2717.45,238,4
912,2025-03-17,2025,3,12,P003,Data Connector Plus,0,West,Online,25,144.81,3620.25,1693.25,1927.0,275,5
913,2025-03-18,2025,3,12,P001,Analytics Suite,0,North,Offline,12,493.09,5917.08,2314.92,3602.16,108,3
914,2025-03-18,2025,3,12,P002,Dashboard Pro,0,North,Offline,18,306.42,5515.56,2536.56,2979.0,144,4
915,2025-03-18,2025,3,12,P003,Data Connector Plus,0,North,Offline,24,147.57,3541.68,1531.2,2010.48,336,6
916,2025-03-18,2025,3,12,P001,Analytics Suite,0,South,Offline,10,510.13,5101.3,2283.7,2817.6,120,1
917,2025-03-18,2025,3,12,P002,Dashboard Pro,0,South,Offline,18,298.27,5368.86,2102.4,3266.46,216,3
918,2025-03-18,2025,3,12,P003,Data Connector Plus,0,South,Partner,23,152.11,3498.53,1492.7,2005.83,230,4
919,2025-03-18,2025,3,12,P001,Analytics Suite,0,East,Online,11,503.76,5541.36,2526.04,3015.32,132,2
920,2025-03-18,2025,3,12,P002,Dashboard Pro,0,East,Online,15,293.63,4404.45,1814.25,2590.2,180,3
921,2025-03-18,2025,3,12,P003,Data Connector Plus,0,East,Online,24,145.86,3500.64,1665.6,1835.04,192,5
922,2025-03-18,2025,3,12,P001,Analytics Suite,0,West,Offline,10,500.27,5002.7,1971.8,3030.9,100,2
923,2025-03-18,2025,3,12,P002,Dashboard Pro,0,West,Online,16,294.42,4710.72,2210.4,2500.32,192,3
924,2025-03-18,2025,3,12,P003,Data Connector Plus,0,West,Partner,23,144.79,3330.17,1300.65,2029.52,184,4
925,2025-03-19,2025,3,12,P001,Analytics Suite,0,North,Offline,11,489.39,5383.29,2384.47,2998.82,132,2
926,2025-03-19,2025,3,12,P002,Dashboard Pro,0,North,Online,16,296.41,4742.56,2140.32,2602.24,144,3
927,2025-03-19,2025,3,12,P003,Data Connector Plus,0,North,Offline,26,153.23,3983.98,1740.18,2243.8,286,4
928,2025-03-19,2025,3,12,P001,Analytics Suite,0,South,Online,12,504.95,6059.4,2717.28,3342.12,120,3
929,2025-03-19,2025,3,12,P002,Dashboard Pro,0,South,Online,16,294.19,4707.04,2210.24,2496.8,224,3
930,2025-03-19,2025,3,12,P003,Data Connector Plus,0,South,Partner,25,146.17,3654.25,1676.75,1977.5,250,6
931,2025-03-19,2025,3,12,P001,Analytics Suite,0,East,Offline,11,484.94,5334.34,2282.39,3051.95,110,2
932,2025-03-19,2025,3,12,P002,Dashboard Pro,0,East,Offline,16,296.28,4740.48,1850.24,2890.24,192,4
933,2025-03-19,2025,3,12,P003,Data Connector Plus,0,East,Offline,28,147.44,4128.32,1693.44,2434.88,392,6
934,2025-03-19,2025,3,12,P001,Analytics Suite,0,West,Online,11,491.17,5402.87,2579.28,2823.59,99,2
935,2025-03-19,2025,3,12,P002,Dashboard Pro,0,West,Offline,16,304.63,4874.08,2329.92,2544.16,224,3
936,2025-03-19,2025,3,12,P003,Data Connector Plus,0,West,Online,25,150.74,3768.5,1461.5,2307.0,325,6
937,2025-03-20,2025,3,12,P001,Analytics Suite,0,North,Offline,11,498.6,5484.6,2262.59,3222.01,121,2
938,2025-03-20,2025,3,12,P002,Dashboard Pro,0,North,Online,16,295.56,4728.96,1848.48,2880.48,192,4
939,2025-03-20,2025,3,12,P003,Data Connector Plus,0,North,Offline,28,147.92,4141.76,1599.36,2542.4,364,5
940,2025-03-20,2025,3,12,P001,Analytics Suite,0,South,Offline,10,501.42,5014.2,1905.5,3108.7,140,1
941,2025-03-20,2025,3,12,P002,Dashboard Pro,0,South,Online,15,299.56,4493.4,1908.45,2584.95,180,3
942,2025-03-20,2025,3,12,P003,Data Connector Plus,0,South,Offline,29,147.21,4269.09,1752.18,2516.91,377,7
943,2025-03-20,2025,3,12,P001,Analytics Suite,0,East,Online,11,513.45,5647.95,2475.33,3172.62,88,2
944,2025-03-20,2025,3,12,P002,Dashboard Pro,0,East,Partner,17,305.24,5189.08,2163.42,3025.66,136,3
945,2025-03-20,2025,3,12,P003,Data Connector Plus,0,East,Offline,23,150.82,3468.86,1356.31,2112.55,230,4
946,2025-03-20,2025,3,12,P001,Analytics Suite,0,West,Offline,10,496.96,4969.6,2046.5,2923.1,130,2
947,2025-03-20,2025,3,12,P002,Dashboard Pro,0,West,Offline,16,299.81,4796.96,1889.6,2907.36,176,3
948,2025-03-20,2025,3,12,P003,Data Connector Plus,0,West,Online,28,147.75,4137.0,1984.64,2152.36,280,6
949,2025-03-21,2025,3,12,P001,Analytics Suite,0,North,Online,10,486.18,4861.8,2277.7,2584.1,130,2
950,2025-03-21,2025,3,12,P002,Dashboard Pro,0,North,Online,19,292.47,5556.93,2342.7,3214.23,266,4
951,2025-03-21,2025,3,12,P003,Data Connector Plus,0,North,Offline,28,149.93,4198.04,1786.12,2411.92,252,6
952,2025-03-21,2025,3,12,P001,Analytics Suite,0,South,Online,12,495.55,5946.6,2619.24,3327.36,132,2
953,2025-03-21,2025,3,12,P002,Dashboard Pro,0,South,Offline,18,294.28,5297.04,2503.62,2793.42,198,4
954,2025-03-21,2025,3,12,P003,Data Connector Plus,0,South,Offline,23,144.87,3332.01,1303.87,2028.14,230,5
955,2025-03-21,2025,3,12,P001,Analytics Suite,0,East,Offline,11,488.28,5371.08,2569.38,2801.7,154,2
956,2025-03-21,2025,3,12,P002,Dashboard Pro,0,East,Partner,16,291.43,4662.88,1886.24,2776.64,128,3
957,2025-03-21,2025,3,12,P003,Data Connector Plus,0,East,Offline,27,150.51,4063.77,1868.67,2195.1,324,5
958,2025-03-21,2025,3,12,P001,Analytics Suite,0,West,Offline,10,494.32,4943.2,2102.9,2840.3,110,2
959,2025-03-21,2025,3,12,P002,Dashboard Pro,0,West,Online,17,295.98,5031.66,2060.23,2971.43,238,3
960,2025-03-21,2025,3,12,P003,Data Connector Plus,0,West,Online,27,149.87,4046.49,1765.8,2280.69,378,5
961,2025-03-22,2025,3,12,P001,Analytics Suite,0,North,Online,7,489.09,3423.63,1577.94,1845.69,70,1
962,2025-03-22,2025,3,12,P002,Dashboard Pro,0,North,Offline,10,291.51,2915.1,1336.2,1578.9,140,2
963,2025-03-22,2025,3,12,P003,Data Connector Plus,0,North,Online,17,146.99,2498.83,977.5,1521.33,221,3
964,2025-03-22,2025,3,12,P001,Analytics Suite,0,South,Offline,7,488.56,3419.92,1359.54,2060.38,98,1
965,2025-03-22,2025,3,12,P002,Dashboard Pro,0,South,Offline,10,293.27,2932.7,1215.0,1717.7,80,1
966,2025-03-22,2025,3,12,P003,Data Connector Plus,0,South,Online,15,152.88,2293.2,1044.0,1249.2,165,3
967,2025-03-22,2025,3,12,P001,Analytics Suite,0,East,Offline,7,503.81,3526.67,1414.49,2112.18,63,1
968,2025-03-22,2025,3,12,P002,Dashboard Pro,0,East,Offline,10,301.55,3015.5,1161.7,1853.8,80,2
969,2025-03-22,2025,3,12,P003,Data Connector Plus,0,East,Partner,17,148.79,2529.43,1020.34,1509.09,204,4
970,2025-03-22,2025,3,12,P001,Analytics Suite,0,West,Offline,7,491.89,3443.23,1312.5,2130.73,77,1
971,2025-03-22,2025,3,12,P002,Dashboard Pro,0,West,Partner,10,302.2,3022.0,1437.2,1584.8,130,1
972,2025-03-22,2025,3,12,P003,Data Connector Plus,0,West,Partner,17,147.69,2510.73,1184.56,1326.17,204,4
973,2025-03-23,2025,3,12,P001,Analytics Suite,0,North,Online,7,492.03,3444.21,1509.97,1934.24,91,1
974,2025-03-23,2025,3,12,P002,Dashboard Pro,0,North,Offline,11,294.37,3238.07,1293.6,1944.47,154,2
975,2025-03-23,2025,3,12,P003,Data Connector Plus,0,North,Offline,18,146.14,2630.52,1001.88,1628.64,234,3
976,2025-03-23,2025,3,12,P001,Analytics Suite,0,South,Offline,7,499.76,3498.32,1406.09,2092.23,70,1
977,2025-03-23,2025,3,12,P002,Dashboard Pro,0,South,Online,10,290.46,2904.6,1294.5,1610.1,120,2
978,2025-03-23,2025,3,12,P003,Data Connector Plus,0,South,Offline,19,150.23,2854.37,1109.41,1744.96,152,4
979,2025-03-23,2025,3,12,P001,Analytics Suite,0,East,Offline,7,506.9,3548.3,1691.55,1856.75,98,1
980,2025-03-23,2025,3,12,P002,Dashboard Pro,0,East,Offline,11,294.57,3240.27,1438.25,1802.02,88,2
981,2025-03-23,2025,3,12,P003,Data Connector Plus,0,East,Partner,16,148.35,2373.6,1084.8,1288.8,224,3
982,2025-03-23,2025,3,12,P001,Analytics Suite,0,West,Online,7,492.33,3446.31,1424.22,2022.09,77,1
983,2025-03-23,2025,3,12,P002,Dashboard Pro,0,West,Offline,12,294.78,3537.36,1690.68,1846.68,132,2
984,2025-03-23,2025,3,12,P003,Data Connector Plus,0,West,Online,16,150.3,2404.8,1098.72,1306.08,192,3
985,2025-03-24,2025,3,13,P001,Analytics Suite,0,North,Offline,11,511.35,5624.85,2157.1,3467.75,88,2
986,2025-03-24,2025,3,13,P002,Dashboard Pro,0,North,Online,18,303.97,5471.46,2160.54,3310.92,198,4
987,2025-03-24,2025,3,13,P003,Data Connector Plus,0,North,Online,29,150.47,4363.63,1802.06,2561.57,377,6
988,2025-03-24,2025,3,13,P001,Analytics Suite,0,South,Offline,10,505.22,5052.2,2140.1,2912.1,110,2
989,2025-03-24,2025,3,13,P002,Dashboard Pro,0,South,Offline,18,304.12,5474.16,2290.68,3183.48,144,4
990,2025-03-24,2025,3,13,P003,Data Connector Plus,0,South,Offline,28,145.61,4077.08,1685.32,2391.76,280,5
991,2025-03-24,2025,3,13,P001,Analytics Suite,0,East,Offline,10,513.88,5138.8,2227.5,2911.3,100,2
992,2025-03-24,2025,3,13,P002,Dashboard Pro,0,East,Offline,15,298.28,4474.2,1791.15,2683.05,195,3
993,2025-03-24,2025,3,13,P003,Data Connector Plus,0,East,Online,29,150.44,4362.76,2048.85,2313.91,319,7
994,2025-03-24,2025,3,13,P001,Analytics Suite,0,West,Offline,11,486.57,5352.27,2135.32,3216.95,143,2
995,2025-03-24,2025,3,13,P002,Dashboard Pro,0,West,Online,15,307.91,4618.65,1784.25,2834.4,165,3
996,2025-03-24,2025,3,13,P003,Data Connector Plus,0,West,Offline,25,149.3,3732.5,1779.0,1953.5,275,4
997,2025-03-25,2025,3,13,P001,Analytics Suite,0,North,Offline,10,494.14,4941.4,1936.1,3005.3,110,2
998,2025-03-25,2025,3,13,P002,Dashboard Pro,0,North,Offline,17,298.25,5070.25,2198.78,2871.47,238,4
999,2025-03-25,2025,3,13,P003,Data Connector Plus,0,North,Offline,24,145.17,3484.08,1551.84,1932.24,264,5
1000,2025-03-25,2025,3,13,P001,Analytics Suite,0,South,Offline,12,485.4,5824.8,2221.8,3603.0,108,2
1001,2025-03-25,2025,3,13,P002,Dashboard Pro,0,South,Online,18,304.75,5485.5,2178.18,3307.32,216,4
1002,2025-03-25,2025,3,13,P003,Data Connector Plus,0,South,Offline,28,145.48,4073.44,1798.72,2274.72,392,5
1003,2025-03-25,2025,3,13,P001,Analytics Suite,0,East,Offline,10,494.13,4941.3,2212.9,2728.4,130,2
1004,2025-03-25,2025,3,13,P002,Dashboard Pro,0,East,Online,19,300.36,5706.84,2719.09,2987.75,266,3
1005,2025-03-25,2025,3,13,P003,Data Connector Plus,0,East,Online,23,146.08,3359.84,1324.11,2035.73,230,5
1006,2025-03-25,2025,3,13,P001,Analytics Suite,0,West,Offline,11,500.6,5506.6,2114.97,3391.63,132,2
1007,2025-03-25,2025,3,13,P002,Dashboard Pro,0,West,Offline,18,301.02,5418.36,2535.66,2882.7,144,3
1008,2025-03-25,2025,3,13,P003,Data Connector Plus,0,West,Offline,23,152.81,3514.63,1647.26,1867.37,276,5
1009,2025-03-26,2025,3,13,P001,Analytics Suite,0,North,Offline,12,507.16,6085.92,2399.76,3686.16,108,2
1010,2025-03-26,2025,3,13,P002,Dashboard Pro,0,North,Online,16,294.32,4709.12,1807.2,2901.92,208,3
1011,2025-03-26,2025,3,13,P003,Data Connector Plus,0,North,Offline,26,153.03,3978.78,1631.76,2347.02,364,5
1012,2025-03-26,2025,3,13,P001,Analytics Suite,0,South,Partner,11,489.78,5387.58,2380.73,3006.85,88,2
1013,2025-03-26,2025,3,13,P002,Dashboard Pro,0,South,Offline,19,299.14,5683.66,2534.6,3149.06,247,3
1014,2025-03-26,2025,3,13,P003,Data Connector Plus,0,South,Offline,24,151.65,3639.6,1564.08,2075.52,264,4
1015,2025-03-26,2025,3,13,P001,Analytics Suite,0,East,Online,12,485.65,5827.8,2467.92,3359.88,108,2
1016,2025-03-26,2025,3,13,P002,Dashboard Pro,0,East,Online,18,303.64,5465.52,2105.64,3359.88,234,4
1017,2025-03-26,2025,3,13,P003,Data Connector Plus,0,East,Offline,24,144.79,3474.96,1631.52,1843.44,192,6
1018,2025-03-26,2025,3,13,P001,Analytics Suite,0,West,Online,11,493.79,5431.69,2552.0,2879.69,143,2
1019,2025-03-26,2025,3,13,P002,Dashboard Pro,0,West,Online,15,294.12,4411.8,2060.25,2351.55,165,3
1020,2025-03-26,2025,3,13,P003,Data Connector Plus,0,West,Offline,24,148.74,3569.76,1408.32,2161.44,264,6
1021,2025-03-27,2025,3,13,P001,Analytics Suite,0,North,Online,11,495.63,5451.93,2177.56,3274.37,143,2
1022,2025-03-27,2025,3,13,P002,Dashboard Pro,0,North,Online,16,296.06,4736.96,1828.32,2908.64,192,3
1023,2025-03-27,2025,3,13,P003,Data Connector Plus,0,North,Online,28,148.63,4161.64,1673.0,2488.64,280,5
1024,2025-03-27,2025,3,13,P001,Analytics Suite,0,South,Partner,10,507.82,5078.2,2223.3,2854.9,90,2
1025,2025-03-27,2025,3,13,P002,Dashboard Pro,0,South,Offline,15,297.42,4461.3,2139.45,2321.85,210,3
1026,2025-03-27,2025,3,13,P003,Data Connector Plus,0,South,Offline,28,147.03,4116.84,1923.6,2193.24,364,5
1027,2025-03-27,2025,3,13,P001,Analytics Suite,0,East,Partner,11,490.69,5397.59,2544.3,2853.29,99,2
1028,2025-03-27,2025,3,13,P002,Dashboard Pro,0,East,Partner,16,290.82,4653.12,2125.76,2527.36,208,2
1029,2025-03-27,2025,3,13,P003,Data Connector Plus,0,East,Offline,26,148.81,3869.06,1508.26,2360.8,364,5
1030,2025-03-27,2025,3,13,P001,Analytics Suite,0,West,Offline,10,506.58,5065.8,2406.2,2659.6,110,1
1031,2025-03-27,2025,3,13,P002,Dashboard Pro,0,West,Online,16,301.65,4826.4,2156.96,2669.44,176,3
1032,2025-03-27,2025,3,13,P003,Data Connector Plus,0,West,Offline,26,149.63,3890.38,1658.8,2231.58,286,5
1033,2025-03-28,2025,3,13,P001,Analytics Suite,0,North,Partner,11,489.57,5385.27,2296.47,3088.8,143,2
1034,2025-03-28,2025,3,13,P002,Dashboard Pro,0,North,Partner,18,291.3,5243.4,2270.88,2972.52,180,3
1035,2025-03-28,2025,3,13,P003,Data Connector Plus,0,North,Offline,28,150.77,4221.56,1939.56,2282.0,336,7
1036,2025-03-28,2025,3,13,P001,Analytics Suite,0,South,Offline,10,510.4,5104.0,2202.2,2901.8,80,2
1037,2025-03-28,2025,3,13,P002,Dashboard Pro,0,South,Online,16,290.96,4655.36,2057.28,2598.08,176,3
1038,2025-03-28,2025,3,13,P003,Data Connector Plus,0,South,Online,24,149.53,3588.72,1641.36,1947.36,312,4
1039,2025-03-28,2025,3,13,P001,Analytics Suite,0,East,Offline,10,500.19,5001.9,2370.5,2631.4,130,2
1040,2025-03-28,2025,3,13,P002,Dashboard Pro,0,East,Offline,18,293.79,5288.22,2179.08,3109.14,162,4
1041,2025-03-28,2025,3,13,P003,Data Connector Plus,0,East,Online,26,148.31,3856.06,1598.48,2257.58,260,5
1042,2025-03-28,2025,3,13,P001,Analytics Suite,0,West,Offline,11,487.7,5364.7,2481.38,2883.32,143,2
1043,2025-03-28,2025,3,13,P002,Dashboard Pro,0,West,Offline,16,296.63,4746.08,2187.36,2558.72,208,4
1044,2025-03-28,2025,3,13,P003,Data Connector Plus,0,West,Offline,23,152.5,3507.5,1469.93,2037.57,184,4
1045,2025-03-29,2025,3,13,P001,Analytics Suite,0,North,Online,8,486.33,3890.64,1749.68,2140.96,64,1
1046,2025-03-29,2025,3,13,P002,Dashboard Pro,0,North,Offline,12,299.37,3592.44,1514.76,2077.68,120,2
1047,2025-03-29,2025,3,13,P003,Data Connector Plus,0,North,Offline,19,148.77,2826.63,1256.28,1570.35,247,3
1048,2025-03-29,2025,3,13,P001,Analytics Suite,0,South,Online,6,510.13,3060.78,1360.44,1700.34,72,1
1049,2025-03-29,2025,3,13,P002,Dashboard Pro,0,South,Online,10,301.62,3016.2,1347.0,1669.2,120,2
1050,2025-03-29,2025,3,13,P003,Data Connector Plus,0,South,Offline,17,148.62,2526.54,1037.51,1489.03,238,4
1051,2025-03-29,2025,3,13,P001,Analytics Suite,0,East,Online,6,495.16,2970.96,1143.0,1827.96,84,1
1052,2025-03-29,2025,3,13,P002,Dashboard Pro,0,East,Partner,10,293.01,2930.1,1270.3,1659.8,130,1
1053,2025-03-29,2025,3,13,P003,Data Connector Plus,0,East,Partner,15,150.86,2262.9,894.6,1368.3,210,3
1054,2025-03-29,2025,3,13,P001,Analytics Suite,0,West,Online,6,493.51,2961.06,1234.68,1726.38,60,1
1055,2025-03-29,2025,3,13,P002,Dashboard Pro,0,West,Partner,11,301.97,3321.67,1386.11,1935.56,99,2
1056,2025-03-29,2025,3,13,P003,Data Connector Plus,0,West,Partner,15,147.23,2208.45,1044.9,1163.55,165,3
1057,2025-03-30,2025,3,13,P001,Analytics Suite,0,North,Online,8,511.81,4094.48,1779.52,2314.96,104,1
1058,2025-03-30,2025,3,13,P002,Dashboard Pro,0,North,Partner,11,295.33,3248.63,1553.09,1695.54,154,2
1059,2025-03-30,2025,3,13,P003,Data Connector Plus,0,North,Partner,15,149.58,2243.7,928.65,1315.05,165,2
1060,2025-03-30,2025,3,13,P001,Analytics Suite,0,South,Offline,7,485.23,3396.61,1395.38,2001.23,56,1
1061,2025-03-30,2025,3,13,P002,Dashboard Pro,0,South,Online,12,298.03,3576.36,1576.56,1999.8,96,2
1062,2025-03-30,2025,3,13,P003,Data Connector Plus,0,South,Offline,17,151.51,2575.67,984.64,1591.03,153,3
1063,2025-03-30,2025,3,13,P001,Analytics Suite,0,East,Online,7,504.14,3528.98,1480.22,2048.76,84,1
1064,2025-03-30,2025,3,13,P002,Dashboard Pro,0,East,Online,11,299.21,3291.31,1369.5,1921.81,143,2
1065,2025-03-30,2025,3,13,P003,Data Connector Plus,0,East,Online,18,147.83,2660.94,1102.86,1558.08,180,3
1066,2025-03-30,2025,3,13,P001,Analytics Suite,0,West,Online,7,500.83,3505.81,1592.15,1913.66,77,1
1067,2025-03-30,2025,3,13,P002,Dashboard Pro,0,West,Offline,10,292.97,2929.7,1326.7,1603.0,110,2
1068,2025-03-30,2025,3,13,P003,Data Connector Plus,0,West,Online,18,149.88,2697.84,1153.26,1544.58,180,4
1069,2025-03-31,2025,3,14,P001,Analytics Suite,0,North,Partner,12,486.01,5832.12,2435.4,3396.72,168,2
1070,2025-03-31,2025,3,14,P002,Dashboard Pro,0,North,Online,17,294.93,5013.81,2261.34,2752.47,187,4
1071,2025-03-31,2025,3,14,P003,Data Connector Plus,0,North,Online,24,146.19,3508.56,1505.28,2003.28,288,6
1072,2025-03-31,2025,3,14,P001,Analytics Suite,0,South,Offline,10,501.55,5015.5,2138.3,2877.2,130,1
1073,2025-03-31,2025,3,14,P002,Dashboard Pro,0,South,Partner,15,294.74,4421.1,1961.4,2459.7,210,2
1074,2025-03-31,2025,3,14,P003,Data Connector Plus,0,South,Online,27,147.1,3971.7,1765.26,2206.44,351,4
1075,2025-03-31,2025,3,14,P001,Analytics Suite,0,East,Partner,12,498.79,5985.48,2720.76,3264.72,144,2
1076,2025-03-31,2025,3,14,P002,Dashboard Pro,0,East,Offline,17,305.61,5195.37,2480.47,2714.9,187,4
1077,2025-03-31,2025,3,14,P003,Data Connector Plus,0,East,Online,25,151.08,3777.0,1496.75,2280.25,250,4
1078,2025-03-31,2025,3,14,P001,Analytics Suite,0,West,Online,10,510.33,5103.3,1966.2,3137.1,90,2
1079,2025-03-31,2025,3,14,P002,Dashboard Pro,0,West,Online,17,307.17,5221.89,2260.83,2961.06,170,4
1080,2025-03-31,2025,3,14,P003,Data Connector Plus,0,West,Online,26,151.38,3935.88,1731.34,2204.54,208,5
1081,2025-04-01,2025,4,14,P001,Analytics Suite,0,North,Partner,11,493.5,5428.5,2226.29,3202.21,154,2
1082,2025-04-01,2025,4,14,P002,Dashboard Pro,0,North,Offline,18,291.75,5251.5,2071.08,3180.42,252,3
1083,2025-04-01,2025,4,14,P003,Data Connector Plus,0,North,Online,26,151.49,3938.74,1537.12,2401.62,234,5
1084,2025-04-01,2025,4,14,P001,Analytics Suite,0,South,Partner,11,489.67,5386.37,2418.24,2968.13,132,3
1085,2025-04-01,2025,4,14,P002,Dashboard Pro,0,South,Offline,19,302.81,5753.39,2251.88,3501.51,266,4
1086,2025-04-01,2025,4,14,P003,Data Connector Plus,0,South,Partner,25,151.85,3796.25,1574.75,2221.5,275,6
1087,2025-04-01,2025,4,14,P001,Analytics Suite,0,East,Partner,10,497.26,4972.6,2269.3,2703.3,120,2
1088,2025-04-01,2025,4,14,P002,Dashboard Pro,0,East,Offline,18,290.55,5229.9,2054.7,3175.2,162,4
1089,2025-04-01,2025,4,14,P003,Data Connector Plus,0,East,Online,29,147.28,4271.12,1804.38,2466.74,232,7
1090,2025-04-01,2025,4,14,P001,Analytics Suite,0,West,Offline,10,484.59,4845.9,1862.0,2983.9,110,1
1091,2025-04-01,2025,4,14,P002,Dashboard Pro,0,West,Online,19,299.24,5685.56,2677.1,3008.46,152,3
1092,2025-04-01,2025,4,14,P003,Data Connector Plus,0,West,Online,26,144.62,3760.12,1774.76,1985.36,208,5
1093,2025-04-02,2025,4,14,P001,Analytics Suite,0,North,Online,13,489.56,6364.28,2511.08,3853.2,104,3
1094,2025-04-02,2025,4,14,P002,Dashboard Pro,0,North,Online,17,300.43,5107.31,2196.4,2910.91,238,4
1095,2025-04-02,2025,4,14,P003,Data Connector Plus,0,North,Online,26,149.63,3890.38,1775.28,2115.1,312,6
1096,2025-04-02,2025,4,14,P001,Analytics Suite,0,South,Online,12,512.9,6154.8,2669.4,3485.4,168,3
1097,2025-04-02,2025,4,14,P002,Dashboard Pro,0,South,Offline,16,293.87,4701.92,2009.92,2692.0,208,3
1098,2025-04-02,2025,4,14,P003,Data Connector Plus,0,South,Online,25,150.55,3763.75,1563.75,2200.0,350,5
1099,2025-04-02,2025,4,14,P001,Analytics Suite,0,East,Online,11,490.84,5399.24,2118.49,3280.75,110,2
1100,2025-04-02,2025,4,14,P002,Dashboard Pro,0,East,Offline,16,303.71,4859.36,2197.44,2661.92,192,3
1101,2025-04-02,2025,4,14,P003,Data Connector Plus,0,East,Offline,27,147.97,3995.19,1642.95,2352.24,351,7
1102,2025-04-02,2025,4,14,P001,Analytics Suite,0,West,Online,11,500.61,5506.71,2328.26,3178.45,154,2
1103,2025-04-02,2025,4,14,P002,Dashboard Pro,0,West,Partner,19,304.43,5784.17,2301.66,3482.51,190,5
1104,2025-04-02,2025,4,14,P003,Data Connector Plus,0,West,Offline,27,145.47,3927.69,1758.24,2169.45,351,5
1105,2025-04-03,2025,4,14,P001,Analytics Suite,0,North,Partner,11,504.84,5553.24,2624.05,2929.19,143,3
